id,estacion_salida,estacion_llegada,tipo_pmr,hora
31874,PUE,JAR,PMR_AUDITIVO,09:00
31875,SMA,NAR,PMR_SILLA,19:00
31876,CUL,UNI,PMR_AUDITIVO,15:00
31877,ANG,PUE,PMR_ADULTO_MAYOR,18:00
31878,NAR,MAT,PMR_VISUAL,20:00
31879,VMA,MAT,PMR_VISUAL,15:00
31880,MAT,ANG,PMR_VISUAL,07:00
31881,CUL,SMA,PMR_VISUAL,20:00
31882,MAT,CUL,PMR_AUDITIVO,17:00
31883,GAM,PUE,PMR_VISUAL,09:00
31884,ANG,VMA,PMR_SILLA,07:00
31885,ANG,MAT,PMR_VISUAL,19:00
31886,ANG,GAM,PMR_VISUAL,08:00
31887,SMA,GAM,PMR_ADULTO_MAYOR,20:00
31888,MAT,ANG,PMR_VISUAL,16:00
31889,PUE,NAR,PMR_AUDITIVO,06:00
31890,NAR,PUE,PMR_ADULTO_MAYOR,19:00
31891,UNI,ANG,PMR_ADULTO_MAYOR,15:00
31892,ANG,JAR,PMR_SILLA,06:00
31893,MAT,PUE,PMR_VISUAL,17:00
31894,SMA,UNI,PMR_VISUAL,15:00
31895,GAM,MAT,PMR_AUDITIVO,19:00
31896,UNI,MAT,PMR_AUDITIVO,11:00
31897,ANG,PUE,PMR_VISUAL,07:00
31898,VMA,NAR,PMR_ADULTO_MAYOR,18:00
31899,MAT,GAM,PMR_AUDITIVO,08:00
31900,SMA,NAR,PMR_ADULTO_MAYOR,14:00
31901,UNI,PUE,PMR_SILLA,14:00
31902,ANG,NAR,PMR_VISUAL,14:00
31903,PUE,JAR,PMR_VISUAL,20:00
31904,UNI,JAR,PMR_ADULTO_MAYOR,17:00
31905,CUL,PUE,PMR_SILLA,07:00
31906,GAM,JAR,PMR_VISUAL,14:00
31907,PUE,NAR,PMR_VISUAL,19:00
31908,ANG,VMA,PMR_AUDITIVO,07:00
31909,CUL,MAT,PMR_AUDITIVO,13:00
31910,VMA,UNI,PMR_SILLA,19:00
31911,PUE,CUL,PMR_VISUAL,14:00
31912,SMA,JAR,PMR_ADULTO_MAYOR,19:00
31913,PUE,MAT,PMR_AUDITIVO,12:00
31914,UNI,VMA,PMR_VISUAL,15:00
31915,NAR,UNI,PMR_SILLA,15:00
31916,JAR,VMA,PMR_ADULTO_MAYOR,06:00
31917,VMA,GAM,PMR_VISUAL,06:00
31918,CUL,VMA,PMR_SILLA,09:00
31919,ANG,CUL,PMR_VISUAL,07:00
31920,PUE,VMA,PMR_VISUAL,16:00
31921,PUE,CUL,PMR_ADULTO_MAYOR,08:00
31922,MAT,PUE,PMR_VISUAL,15:00
31923,ANG,CUL,PMR_VISUAL,08:00
31924,NAR,UNI,PMR_AUDITIVO,20:00
31925,MAT,GAM,PMR_ADULTO_MAYOR,20:00
31926,MAT,GAM,PMR_AUDITIVO,14:00
31927,MAT,NAR,PMR_AUDITIVO,10:00
31928,SMA,ANG,PMR_AUDITIVO,06:00
31929,VMA,JAR,PMR_VISUAL,16:00
31930,UNI,CUL,PMR_ADULTO_MAYOR,10:00
31931,VMA,GAM,PMR_SILLA,18:00
31932,JAR,UNI,PMR_SILLA,18:00
31933,JAR,PUE,PMR_VISUAL,11:00
31934,GAM,SMA,PMR_SILLA,18:00
31935,CUL,NAR,PMR_VISUAL,11:00
31936,SMA,CUL,PMR_ADULTO_MAYOR,13:00
31937,CUL,GAM,PMR_SILLA,07:00
31938,PUE,JAR,PMR_SILLA,13:00
31939,MAT,NAR,PMR_AUDITIVO,11:00
31940,ANG,CUL,PMR_VISUAL,13:00
31941,SMA,MAT,PMR_AUDITIVO,17:00
31942,MAT,ANG,PMR_VISUAL,14:00
31943,MAT,SMA,PMR_ADULTO_MAYOR,16:00
31944,CUL,SMA,PMR_VISUAL,11:00
31945,VMA,GAM,PMR_ADULTO_MAYOR,16:00
31946,JAR,ANG,PMR_SILLA,19:00
31947,CUL,UNI,PMR_ADULTO_MAYOR,14:00
31948,SMA,MAT,PMR_AUDITIVO,17:00
31949,NAR,GAM,PMR_AUDITIVO,15:00
31950,PUE,CUL,PMR_VISUAL,16:00
31951,MAT,VMA,PMR_AUDITIVO,18:00
31952,SMA,VMA,PMR_AUDITIVO,13:00
31953,PUE,GAM,PMR_SILLA,13:00
31954,CUL,NAR,PMR_AUDITIVO,10:00
31955,SMA,UNI,PMR_VISUAL,07:00
31956,VMA,SMA,PMR_SILLA,12:00
31957,SMA,GAM,PMR_SILLA,08:00
31958,MAT,CUL,PMR_VISUAL,11:00
31959,ANG,SMA,PMR_AUDITIVO,09:00
31960,MAT,VMA,PMR_VISUAL,08:00
31961,PUE,NAR,PMR_AUDITIVO,18:00
31962,PUE,NAR,PMR_SILLA,08:00
31963,SMA,CUL,PMR_ADULTO_MAYOR,09:00
31964,NAR,CUL,PMR_VISUAL,14:00
31965,SMA,MAT,PMR_VISUAL,19:00
31966,GAM,MAT,PMR_VISUAL,07:00
31967,CUL,NAR,PMR_ADULTO_MAYOR,10:00
31968,MAT,PUE,PMR_VISUAL,10:00
31969,ANG,PUE,PMR_SILLA,18:00
31970,JAR,SMA,PMR_SILLA,09:00
31971,PUE,NAR,PMR_ADULTO_MAYOR,13:00
31972,VMA,MAT,PMR_SILLA,18:00
31973,JAR,NAR,PMR_VISUAL,12:00
31974,JAR,CUL,PMR_AUDITIVO,15:00
31975,NAR,ANG,PMR_AUDITIVO,10:00
31976,PUE,VMA,PMR_ADULTO_MAYOR,17:00
31977,ANG,SMA,PMR_AUDITIVO,06:00
31978,CUL,NAR,PMR_SILLA,16:00
31979,UNI,SMA,PMR_VISUAL,16:00
31980,ANG,JAR,PMR_VISUAL,06:00
31981,NAR,CUL,PMR_SILLA,08:00
31982,JAR,VMA,PMR_VISUAL,19:00
31983,JAR,GAM,PMR_SILLA,15:00
31984,MAT,CUL,PMR_VISUAL,11:00
31985,MAT,VMA,PMR_ADULTO_MAYOR,15:00
31986,MAT,VMA,PMR_AUDITIVO,08:00
31987,GAM,ANG,PMR_AUDITIVO,15:00
31988,JAR,VMA,PMR_ADULTO_MAYOR,11:00
31989,ANG,VMA,PMR_SILLA,15:00
31990,ANG,CUL,PMR_ADULTO_MAYOR,11:00
31991,PUE,GAM,PMR_SILLA,11:00
31992,PUE,GAM,PMR_SILLA,19:00
31993,CUL,SMA,PMR_VISUAL,13:00
31994,CUL,ANG,PMR_VISUAL,19:00
31995,ANG,CUL,PMR_SILLA,15:00
31996,CUL,SMA,PMR_ADULTO_MAYOR,08:00
31997,JAR,CUL,PMR_VISUAL,20:00
31998,JAR,VMA,PMR_AUDITIVO,11:00
31999,GAM,PUE,PMR_VISUAL,18:00
32000,NAR,ANG,PMR_ADULTO_MAYOR,14:00
32001,ANG,MAT,PMR_SILLA,11:00
32002,ANG,PUE,PMR_SILLA,19:00
32003,ANG,CUL,PMR_AUDITIVO,20:00
32004,SMA,VMA,PMR_AUDITIVO,08:00
32005,PUE,ANG,PMR_AUDITIVO,07:00
32006,PUE,CUL,PMR_SILLA,17:00
32007,UNI,CUL,PMR_VISUAL,20:00
32008,NAR,ANG,PMR_AUDITIVO,18:00
32009,PUE,JAR,PMR_ADULTO_MAYOR,10:00
32010,SMA,PUE,PMR_SILLA,09:00
32011,CUL,SMA,PMR_AUDITIVO,20:00
32012,PUE,MAT,PMR_VISUAL,11:00
32013,PUE,UNI,PMR_AUDITIVO,16:00
32014,CUL,UNI,PMR_VISUAL,16:00
32015,VMA,CUL,PMR_SILLA,17:00
32016,CUL,GAM,PMR_SILLA,11:00
32017,MAT,GAM,PMR_SILLA,16:00
32018,JAR,PUE,PMR_ADULTO_MAYOR,10:00
32019,MAT,NAR,PMR_ADULTO_MAYOR,17:00
32020,PUE,ANG,PMR_AUDITIVO,13:00
32021,MAT,NAR,PMR_VISUAL,07:00
32022,PUE,JAR,PMR_ADULTO_MAYOR,09:00
32023,CUL,ANG,PMR_AUDITIVO,17:00
32024,UNI,SMA,PMR_VISUAL,16:00
32025,UNI,ANG,PMR_SILLA,08:00
32026,VMA,GAM,PMR_ADULTO_MAYOR,09:00
32027,JAR,MAT,PMR_VISUAL,17:00
32028,CUL,UNI,PMR_ADULTO_MAYOR,11:00
32029,CUL,GAM,PMR_ADULTO_MAYOR,14:00
32030,PUE,ANG,PMR_VISUAL,13:00
32031,UNI,VMA,PMR_ADULTO_MAYOR,12:00
32032,ANG,SMA,PMR_SILLA,07:00
32033,MAT,PUE,PMR_SILLA,12:00
32034,NAR,PUE,PMR_VISUAL,08:00
32035,UNI,NAR,PMR_ADULTO_MAYOR,13:00
32036,SMA,JAR,PMR_AUDITIVO,17:00
32037,UNI,CUL,PMR_AUDITIVO,15:00
32038,PUE,UNI,PMR_SILLA,10:00
32039,GAM,NAR,PMR_AUDITIVO,20:00
32040,UNI,SMA,PMR_ADULTO_MAYOR,16:00
32041,VMA,GAM,PMR_VISUAL,11:00
32042,GAM,PUE,PMR_SILLA,17:00
32043,GAM,ANG,PMR_VISUAL,17:00
32044,GAM,JAR,PMR_AUDITIVO,07:00
32045,VMA,MAT,PMR_AUDITIVO,18:00
32046,NAR,MAT,PMR_AUDITIVO,06:00
32047,JAR,NAR,PMR_SILLA,15:00
32048,VMA,NAR,PMR_VISUAL,11:00
32049,VMA,MAT,PMR_VISUAL,17:00
32050,PUE,GAM,PMR_ADULTO_MAYOR,17:00
32051,UNI,SMA,PMR_ADULTO_MAYOR,19:00
32052,GAM,MAT,PMR_AUDITIVO,08:00
32053,NAR,PUE,PMR_ADULTO_MAYOR,17:00
32054,GAM,VMA,PMR_AUDITIVO,13:00
32055,JAR,MAT,PMR_AUDITIVO,15:00
32056,MAT,UNI,PMR_ADULTO_MAYOR,20:00
32057,MAT,UNI,PMR_AUDITIVO,17:00
32058,NAR,ANG,PMR_VISUAL,10:00
32059,JAR,NAR,PMR_ADULTO_MAYOR,15:00
32060,CUL,SMA,PMR_VISUAL,19:00
32061,NAR,CUL,PMR_AUDITIVO,09:00
32062,SMA,VMA,PMR_ADULTO_MAYOR,16:00
32063,SMA,PUE,PMR_AUDITIVO,06:00
32064,SMA,CUL,PMR_VISUAL,06:00
32065,MAT,VMA,PMR_SILLA,06:00
32066,PUE,GAM,PMR_ADULTO_MAYOR,07:00
32067,UNI,JAR,PMR_SILLA,11:00
32068,PUE,NAR,PMR_ADULTO_MAYOR,07:00
32069,PUE,GAM,PMR_ADULTO_MAYOR,16:00
32070,UNI,MAT,PMR_AUDITIVO,14:00
32071,UNI,JAR,PMR_ADULTO_MAYOR,12:00
32072,PUE,GAM,PMR_SILLA,17:00
32073,PUE,GAM,PMR_AUDITIVO,06:00
32074,GAM,JAR,PMR_SILLA,12:00
32075,ANG,VMA,PMR_SILLA,17:00
32076,CUL,PUE,PMR_VISUAL,19:00
32077,GAM,MAT,PMR_VISUAL,06:00
32078,MAT,NAR,PMR_SILLA,06:00
32079,SMA,MAT,PMR_ADULTO_MAYOR,14:00
32080,ANG,NAR,PMR_AUDITIVO,10:00
32081,GAM,SMA,PMR_AUDITIVO,18:00
32082,SMA,GAM,PMR_SILLA,16:00
32083,NAR,JAR,PMR_ADULTO_MAYOR,10:00
32084,MAT,UNI,PMR_ADULTO_MAYOR,09:00
32085,PUE,JAR,PMR_AUDITIVO,11:00
32086,SMA,CUL,PMR_VISUAL,08:00
32087,GAM,UNI,PMR_ADULTO_MAYOR,13:00
32088,ANG,JAR,PMR_AUDITIVO,17:00
32089,SMA,ANG,PMR_VISUAL,16:00
32090,NAR,SMA,PMR_AUDITIVO,06:00
32091,SMA,VMA,PMR_VISUAL,16:00
32092,MAT,VMA,PMR_AUDITIVO,06:00
32093,VMA,UNI,PMR_AUDITIVO,11:00
32094,NAR,MAT,PMR_SILLA,14:00
32095,UNI,CUL,PMR_AUDITIVO,20:00
32096,JAR,VMA,PMR_SILLA,11:00
32097,UNI,SMA,PMR_AUDITIVO,15:00
32098,PUE,GAM,PMR_ADULTO_MAYOR,08:00
32099,UNI,VMA,PMR_ADULTO_MAYOR,15:00
32100,ANG,NAR,PMR_AUDITIVO,17:00
32101,NAR,UNI,PMR_ADULTO_MAYOR,14:00
32102,GAM,UNI,PMR_VISUAL,08:00
32103,SMA,VMA,PMR_ADULTO_MAYOR,10:00
32104,CUL,MAT,PMR_AUDITIVO,08:00
32105,MAT,GAM,PMR_AUDITIVO,08:00
32106,GAM,MAT,PMR_VISUAL,09:00
32107,VMA,GAM,PMR_ADULTO_MAYOR,08:00
32108,ANG,NAR,PMR_SILLA,20:00
32109,CUL,JAR,PMR_AUDITIVO,14:00
32110,GAM,JAR,PMR_SILLA,19:00
32111,ANG,PUE,PMR_ADULTO_MAYOR,08:00
32112,ANG,JAR,PMR_AUDITIVO,15:00
32113,VMA,NAR,PMR_ADULTO_MAYOR,09:00
32114,ANG,SMA,PMR_VISUAL,13:00
32115,UNI,JAR,PMR_AUDITIVO,13:00
32116,VMA,CUL,PMR_VISUAL,19:00
32117,SMA,UNI,PMR_AUDITIVO,18:00
32118,PUE,MAT,PMR_SILLA,18:00
32119,NAR,PUE,PMR_AUDITIVO,08:00
32120,ANG,CUL,PMR_SILLA,11:00
32121,PUE,NAR,PMR_VISUAL,15:00
32122,NAR,UNI,PMR_VISUAL,17:00
32123,SMA,GAM,PMR_SILLA,09:00
32124,CUL,SMA,PMR_SILLA,20:00
32125,ANG,VMA,PMR_SILLA,14:00
32126,JAR,PUE,PMR_VISUAL,09:00
32127,SMA,PUE,PMR_VISUAL,15:00
32128,SMA,GAM,PMR_VISUAL,18:00
32129,MAT,JAR,PMR_SILLA,13:00
32130,CUL,ANG,PMR_ADULTO_MAYOR,13:00
32131,VMA,UNI,PMR_VISUAL,06:00
32132,NAR,SMA,PMR_ADULTO_MAYOR,18:00
32133,SMA,GAM,PMR_ADULTO_MAYOR,08:00
32134,MAT,CUL,PMR_VISUAL,10:00
32135,SMA,CUL,PMR_VISUAL,11:00
32136,GAM,SMA,PMR_ADULTO_MAYOR,09:00
32137,ANG,UNI,PMR_AUDITIVO,10:00
32138,NAR,VMA,PMR_VISUAL,11:00
32139,GAM,SMA,PMR_ADULTO_MAYOR,06:00
32140,NAR,ANG,PMR_ADULTO_MAYOR,16:00
32141,MAT,VMA,PMR_SILLA,15:00
32142,CUL,ANG,PMR_SILLA,08:00
32143,UNI,NAR,PMR_ADULTO_MAYOR,14:00
32144,MAT,CUL,PMR_VISUAL,12:00
32145,VMA,UNI,PMR_AUDITIVO,20:00
32146,MAT,GAM,PMR_SILLA,11:00
32147,JAR,CUL,PMR_SILLA,17:00
32148,CUL,ANG,PMR_AUDITIVO,19:00
32149,CUL,VMA,PMR_AUDITIVO,06:00
32150,NAR,CUL,PMR_VISUAL,16:00
32151,PUE,MAT,PMR_AUDITIVO,08:00
32152,GAM,NAR,PMR_AUDITIVO,19:00
32153,ANG,CUL,PMR_SILLA,15:00
32154,VMA,PUE,PMR_AUDITIVO,16:00
32155,SMA,UNI,PMR_AUDITIVO,09:00
32156,CUL,ANG,PMR_ADULTO_MAYOR,15:00
32157,VMA,SMA,PMR_SILLA,09:00
32158,MAT,SMA,PMR_VISUAL,15:00
32159,JAR,VMA,PMR_AUDITIVO,15:00
32160,NAR,PUE,PMR_VISUAL,11:00
32161,NAR,SMA,PMR_VISUAL,13:00
32162,UNI,NAR,PMR_ADULTO_MAYOR,06:00
32163,ANG,CUL,PMR_VISUAL,11:00
32164,PUE,JAR,PMR_VISUAL,10:00
32165,SMA,ANG,PMR_AUDITIVO,15:00
32166,PUE,UNI,PMR_AUDITIVO,20:00
32167,CUL,SMA,PMR_VISUAL,15:00
32168,SMA,CUL,PMR_AUDITIVO,09:00
32169,MAT,PUE,PMR_VISUAL,16:00
32170,JAR,GAM,PMR_AUDITIVO,07:00
32171,GAM,VMA,PMR_VISUAL,12:00
32172,SMA,JAR,PMR_VISUAL,10:00
32173,GAM,NAR,PMR_AUDITIVO,16:00
32174,SMA,MAT,PMR_ADULTO_MAYOR,11:00
32175,CUL,VMA,PMR_ADULTO_MAYOR,06:00
32176,NAR,SMA,PMR_VISUAL,08:00
32177,PUE,MAT,PMR_AUDITIVO,09:00
32178,SMA,MAT,PMR_AUDITIVO,10:00
32179,JAR,CUL,PMR_VISUAL,10:00
32180,JAR,VMA,PMR_AUDITIVO,13:00
32181,MAT,CUL,PMR_VISUAL,13:00
32182,NAR,PUE,PMR_SILLA,19:00
32183,PUE,UNI,PMR_SILLA,08:00
32184,ANG,UNI,PMR_SILLA,17:00
32185,MAT,PUE,PMR_ADULTO_MAYOR,17:00
32186,ANG,UNI,PMR_VISUAL,15:00
32187,CUL,UNI,PMR_AUDITIVO,18:00
32188,JAR,CUL,PMR_ADULTO_MAYOR,11:00
32189,MAT,ANG,PMR_SILLA,08:00
32190,PUE,UNI,PMR_ADULTO_MAYOR,16:00
32191,VMA,GAM,PMR_SILLA,15:00
32192,UNI,VMA,PMR_AUDITIVO,11:00
32193,GAM,NAR,PMR_SILLA,17:00
32194,SMA,ANG,PMR_AUDITIVO,16:00
32195,PUE,GAM,PMR_ADULTO_MAYOR,18:00
32196,CUL,NAR,PMR_AUDITIVO,07:00
32197,MAT,UNI,PMR_SILLA,15:00
32198,ANG,UNI,PMR_SILLA,20:00
32199,NAR,JAR,PMR_VISUAL,18:00
32200,SMA,GAM,PMR_SILLA,14:00
32201,VMA,PUE,PMR_AUDITIVO,08:00
32202,SMA,NAR,PMR_SILLA,14:00
32203,GAM,SMA,PMR_ADULTO_MAYOR,09:00
32204,NAR,SMA,PMR_ADULTO_MAYOR,18:00
32205,ANG,JAR,PMR_AUDITIVO,07:00
32206,JAR,CUL,PMR_AUDITIVO,09:00
32207,ANG,GAM,PMR_SILLA,07:00
32208,JAR,ANG,PMR_SILLA,08:00
32209,MAT,GAM,PMR_VISUAL,08:00
32210,CUL,NAR,PMR_AUDITIVO,11:00
32211,ANG,PUE,PMR_AUDITIVO,10:00
32212,NAR,VMA,PMR_VISUAL,20:00
32213,JAR,GAM,PMR_ADULTO_MAYOR,18:00
32214,PUE,GAM,PMR_SILLA,12:00
32215,VMA,UNI,PMR_ADULTO_MAYOR,09:00
32216,MAT,ANG,PMR_VISUAL,06:00
32217,MAT,ANG,PMR_ADULTO_MAYOR,20:00
32218,MAT,CUL,PMR_VISUAL,07:00
32219,VMA,ANG,PMR_ADULTO_MAYOR,12:00
32220,NAR,GAM,PMR_VISUAL,15:00
32221,MAT,PUE,PMR_ADULTO_MAYOR,12:00
32222,PUE,GAM,PMR_VISUAL,06:00
32223,MAT,CUL,PMR_VISUAL,15:00
32224,CUL,UNI,PMR_AUDITIVO,12:00
32225,JAR,PUE,PMR_AUDITIVO,10:00
32226,ANG,GAM,PMR_SILLA,09:00
32227,NAR,JAR,PMR_ADULTO_MAYOR,06:00
32228,ANG,CUL,PMR_VISUAL,17:00
32229,CUL,NAR,PMR_ADULTO_MAYOR,10:00
32230,JAR,NAR,PMR_ADULTO_MAYOR,17:00
32231,SMA,NAR,PMR_AUDITIVO,10:00
32232,CUL,ANG,PMR_AUDITIVO,20:00
32233,SMA,JAR,PMR_ADULTO_MAYOR,10:00
32234,UNI,PUE,PMR_SILLA,18:00
32235,GAM,UNI,PMR_VISUAL,07:00
32236,PUE,VMA,PMR_ADULTO_MAYOR,18:00
32237,VMA,NAR,PMR_AUDITIVO,18:00
32238,NAR,ANG,PMR_VISUAL,12:00
32239,ANG,PUE,PMR_AUDITIVO,07:00
32240,JAR,MAT,PMR_AUDITIVO,13:00
32241,PUE,SMA,PMR_AUDITIVO,13:00
32242,UNI,SMA,PMR_VISUAL,11:00
32243,VMA,SMA,PMR_ADULTO_MAYOR,14:00
32244,GAM,CUL,PMR_VISUAL,19:00
32245,PUE,VMA,PMR_AUDITIVO,10:00
32246,MAT,UNI,PMR_ADULTO_MAYOR,07:00
32247,PUE,SMA,PMR_SILLA,14:00
32248,VMA,PUE,PMR_VISUAL,11:00
32249,PUE,NAR,PMR_SILLA,09:00
32250,CUL,GAM,PMR_SILLA,09:00
32251,VMA,PUE,PMR_AUDITIVO,06:00
32252,SMA,JAR,PMR_AUDITIVO,11:00
32253,CUL,JAR,PMR_VISUAL,14:00
32254,GAM,VMA,PMR_ADULTO_MAYOR,20:00
32255,ANG,JAR,PMR_SILLA,15:00
32256,MAT,ANG,PMR_AUDITIVO,09:00
32257,MAT,UNI,PMR_AUDITIVO,06:00
32258,SMA,PUE,PMR_VISUAL,18:00
32259,NAR,PUE,PMR_SILLA,08:00
32260,PUE,CUL,PMR_AUDITIVO,14:00
32261,NAR,GAM,PMR_SILLA,08:00
32262,PUE,CUL,PMR_VISUAL,14:00
32263,MAT,NAR,PMR_VISUAL,16:00
32264,JAR,UNI,PMR_AUDITIVO,08:00
32265,GAM,PUE,PMR_AUDITIVO,11:00
32266,SMA,VMA,PMR_VISUAL,15:00
32267,GAM,UNI,PMR_SILLA,15:00
32268,GAM,MAT,PMR_VISUAL,16:00
32269,PUE,JAR,PMR_ADULTO_MAYOR,17:00
32270,UNI,GAM,PMR_ADULTO_MAYOR,17:00
32271,CUL,NAR,PMR_ADULTO_MAYOR,18:00
32272,PUE,SMA,PMR_ADULTO_MAYOR,16:00
32273,SMA,UNI,PMR_VISUAL,12:00
32274,JAR,ANG,PMR_VISUAL,15:00
32275,CUL,UNI,PMR_ADULTO_MAYOR,19:00
32276,NAR,SMA,PMR_VISUAL,06:00
32277,ANG,PUE,PMR_VISUAL,13:00
32278,GAM,MAT,PMR_SILLA,07:00
32279,JAR,NAR,PMR_ADULTO_MAYOR,18:00
32280,ANG,SMA,PMR_VISUAL,17:00
32281,UNI,SMA,PMR_ADULTO_MAYOR,20:00
32282,CUL,ANG,PMR_VISUAL,09:00
32283,NAR,UNI,PMR_SILLA,16:00
32284,ANG,NAR,PMR_ADULTO_MAYOR,08:00
32285,SMA,NAR,PMR_AUDITIVO,08:00
32286,CUL,GAM,PMR_VISUAL,17:00
32287,PUE,GAM,PMR_VISUAL,07:00
32288,UNI,JAR,PMR_AUDITIVO,07:00
32289,MAT,SMA,PMR_SILLA,12:00
32290,UNI,GAM,PMR_VISUAL,17:00
32291,NAR,SMA,PMR_ADULTO_MAYOR,10:00
32292,MAT,VMA,PMR_SILLA,12:00
32293,VMA,SMA,PMR_ADULTO_MAYOR,10:00
32294,ANG,GAM,PMR_SILLA,10:00
32295,UNI,VMA,PMR_AUDITIVO,14:00
32296,JAR,GAM,PMR_AUDITIVO,16:00
32297,UNI,JAR,PMR_AUDITIVO,16:00
32298,GAM,UNI,PMR_ADULTO_MAYOR,18:00
32299,NAR,VMA,PMR_VISUAL,10:00
32300,NAR,UNI,PMR_VISUAL,12:00
32301,CUL,MAT,PMR_ADULTO_MAYOR,08:00
32302,ANG,NAR,PMR_VISUAL,17:00
32303,CUL,MAT,PMR_ADULTO_MAYOR,10:00
32304,VMA,NAR,PMR_VISUAL,06:00
32305,VMA,GAM,PMR_AUDITIVO,13:00
32306,PUE,CUL,PMR_ADULTO_MAYOR,07:00
32307,MAT,PUE,PMR_AUDITIVO,11:00
32308,SMA,ANG,PMR_ADULTO_MAYOR,08:00
32309,SMA,ANG,PMR_VISUAL,19:00
32310,GAM,VMA,PMR_SILLA,13:00
32311,VMA,SMA,PMR_SILLA,19:00
32312,JAR,ANG,PMR_SILLA,06:00
32313,GAM,ANG,PMR_SILLA,19:00
32314,VMA,MAT,PMR_ADULTO_MAYOR,20:00
32315,SMA,NAR,PMR_VISUAL,16:00
32316,PUE,JAR,PMR_AUDITIVO,14:00
32317,ANG,VMA,PMR_VISUAL,20:00
32318,UNI,VMA,PMR_SILLA,18:00
32319,JAR,MAT,PMR_ADULTO_MAYOR,11:00
32320,NAR,GAM,PMR_ADULTO_MAYOR,14:00
32321,VMA,SMA,PMR_AUDITIVO,11:00
32322,UNI,CUL,PMR_SILLA,17:00
32323,ANG,CUL,PMR_ADULTO_MAYOR,14:00
32324,JAR,PUE,PMR_AUDITIVO,20:00
32325,MAT,ANG,PMR_ADULTO_MAYOR,16:00
32326,MAT,CUL,PMR_VISUAL,07:00
32327,NAR,SMA,PMR_ADULTO_MAYOR,16:00
32328,VMA,GAM,PMR_VISUAL,15:00
32329,JAR,ANG,PMR_AUDITIVO,10:00
32330,MAT,PUE,PMR_VISUAL,07:00
32331,MAT,JAR,PMR_AUDITIVO,12:00
32332,NAR,MAT,PMR_AUDITIVO,08:00
32333,JAR,ANG,PMR_SILLA,18:00
32334,UNI,NAR,PMR_ADULTO_MAYOR,14:00
32335,NAR,VMA,PMR_AUDITIVO,07:00
32336,SMA,NAR,PMR_ADULTO_MAYOR,15:00
32337,SMA,UNI,PMR_VISUAL,09:00
32338,MAT,SMA,PMR_AUDITIVO,14:00
32339,CUL,JAR,PMR_AUDITIVO,16:00
32340,JAR,CUL,PMR_SILLA,20:00
32341,GAM,NAR,PMR_AUDITIVO,16:00
32342,JAR,ANG,PMR_ADULTO_MAYOR,14:00
32343,CUL,JAR,PMR_SILLA,13:00
32344,CUL,ANG,PMR_AUDITIVO,17:00
32345,JAR,PUE,PMR_ADULTO_MAYOR,06:00
32346,JAR,PUE,PMR_AUDITIVO,11:00
32347,ANG,JAR,PMR_SILLA,19:00
32348,SMA,VMA,PMR_VISUAL,07:00
32349,GAM,CUL,PMR_AUDITIVO,15:00
32350,PUE,ANG,PMR_ADULTO_MAYOR,07:00
32351,UNI,MAT,PMR_SILLA,14:00
32352,VMA,SMA,PMR_ADULTO_MAYOR,20:00
32353,NAR,MAT,PMR_ADULTO_MAYOR,13:00
32354,ANG,PUE,PMR_ADULTO_MAYOR,06:00
32355,UNI,ANG,PMR_AUDITIVO,18:00
32356,ANG,SMA,PMR_ADULTO_MAYOR,20:00
32357,NAR,ANG,PMR_VISUAL,15:00
32358,CUL,NAR,PMR_AUDITIVO,11:00
32359,MAT,ANG,PMR_AUDITIVO,09:00
32360,ANG,PUE,PMR_VISUAL,08:00
32361,MAT,GAM,PMR_VISUAL,16:00
32362,CUL,PUE,PMR_VISUAL,10:00
32363,NAR,JAR,PMR_VISUAL,10:00
32364,MAT,GAM,PMR_ADULTO_MAYOR,06:00
32365,VMA,NAR,PMR_VISUAL,16:00
32366,ANG,CUL,PMR_ADULTO_MAYOR,19:00
32367,MAT,VMA,PMR_AUDITIVO,14:00
32368,GAM,VMA,PMR_SILLA,18:00
32369,CUL,MAT,PMR_SILLA,09:00
32370,UNI,GAM,PMR_ADULTO_MAYOR,20:00
32371,CUL,NAR,PMR_ADULTO_MAYOR,09:00
32372,PUE,SMA,PMR_ADULTO_MAYOR,16:00
32373,NAR,UNI,PMR_VISUAL,14:00
32374,CUL,GAM,PMR_ADULTO_MAYOR,12:00
32375,JAR,VMA,PMR_VISUAL,13:00
32376,CUL,NAR,PMR_SILLA,15:00
32377,VMA,ANG,PMR_AUDITIVO,08:00
32378,ANG,MAT,PMR_SILLA,18:00
32379,GAM,VMA,PMR_VISUAL,17:00
32380,SMA,ANG,PMR_VISUAL,10:00
32381,VMA,CUL,PMR_SILLA,09:00
32382,PUE,JAR,PMR_VISUAL,15:00
32383,CUL,JAR,PMR_AUDITIVO,20:00
32384,NAR,ANG,PMR_SILLA,11:00
32385,JAR,SMA,PMR_SILLA,14:00
32386,JAR,NAR,PMR_VISUAL,20:00
32387,MAT,VMA,PMR_AUDITIVO,16:00
32388,NAR,PUE,PMR_ADULTO_MAYOR,19:00
32389,NAR,UNI,PMR_SILLA,07:00
32390,VMA,SMA,PMR_ADULTO_MAYOR,09:00
32391,UNI,ANG,PMR_SILLA,18:00
32392,MAT,ANG,PMR_AUDITIVO,16:00
32393,UNI,GAM,PMR_SILLA,17:00
32394,SMA,MAT,PMR_SILLA,18:00
32395,MAT,ANG,PMR_AUDITIVO,06:00
